"Reference","Latitude","Longitude"
"Mandal and Shankar Raman 2016",23.68928,92.4668
"Mandal and Shankar Raman 2016",23.68928,92.4668
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.68991,92.46637
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.7156,92.44422
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71693,92.44478
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.71794,92.44322
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68597,92.45789
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.68521,92.46043
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.67645,92.4608
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68796,92.45649
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68226,92.45561
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.68052,92.45592
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67802,92.45664
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67662,92.45737
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.67348,92.45743
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.72251,92.47546
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62863,92.45766
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.62936,92.45795
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63019,92.4569
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63149,92.45619
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63332,92.45543
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.63628,92.45319
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70333,92.44811
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70741,92.44421
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70905,92.44452
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.70961,92.4439
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.71373,92.44317
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68411,92.46193
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.68474,92.45539
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67276,92.45818
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.67108,92.45785
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.66932,92.45718
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.6685,92.45687
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.69941,92.37179
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.70146,92.37041
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71778,92.47526
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.71907,92.4753
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72035,92.47534
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.72164,92.47538
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.49939,92.41543
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50043,92.41424
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50145,92.41305
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50152,92.41124
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50159,92.40942
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.50173,92.40703
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.62254,92.45897
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.69753,92.37151
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.68348,92.3695
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67391,92.36631
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67897,92.35921
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67298,92.35913
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.67091,92.35897
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.66933,92.36018
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71172,92.35104
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
"Mandal and Shankar Raman 2016",23.71178,92.35262
